450,96457
451,96459
452,96470
453,96440
454,96447
455,96444
456,96475
457,96487
458,96508
459,96495
460,96490
461,96452
462,96459
463,96462
464,96477
465,96446
466,96437
467,96430
468,96465
469,96480
470,96505
471,96484
472,96492
473,96473
474,96473
475,96464
476,96480
477,96453
478,96443
479,96420
480,96451
481,96470
482,96498
483,96481
484,96481
485,96475
486,96494
487,96478
488,96482
489,96456
490,96450
491,96426
492,96441
493,96456
494,96488
495,96474
496,96478
497,96464
498,96496
499,96499
500,96496
501,96458
502,96453
503,96433
504,96447
505,96446
506,96474
507,96464
508,96471
509,96461
510,96485
511,96501
512,96517
513,96472
514,96455
515,96436
516,96454
517,96452
518,96464
519,96450
520,96461
521,96454
522,96482
523,96490
524,96519
525,96493
526,96469
527,96438
528,96457
529,96459
530,96470
531,96440
532,96447
533,96444
534,96475
535,96487
536,96508
537,96495
538,96490
539,96452
540,96459
541,96462
542,96477
543,96446
544,96437
545,96430
546,96465
547,96480
548,96505
549,96484
550,96492
551,96473
552,96473
553,96464
554,96480
555,96453
556,96443
557,96420
558,96451
559,96470
560,96498
561,96481
562,96481
563,96475
564,96494
565,96478
566,96482
567,96456
568,96450
569,96426
570,96441
571,96456
572,96488
573,96474
574,96478
575,96464
576,96496
577,96499
578,96496
579,96458
580,96453
581,96433
582,96447
583,96446
584,96474
585,96464
586,96471
587,96461
588,96485
589,96501
590,96517
591,96472
592,96455
593,96436
594,96454
595,96452
596,96464
597,96450
598,96461
599,96454
600,96482
601,96490
602,96519
603,96493
604,96469
605,96438
606,96457
607,96459
608,96470
609,96440
610,96447
611,96444
612,96475
613,96487
614,96508
615,96495
616,96490
617,96452
618,96459
619,96462
620,96477
621,96446
622,96437
623,96430
624,96465
625,96480
626,96505
627,96484
628,96492
629,96473
630,96473
631,96464
632,96480
633,96453
634,96443
635,96420
636,96451
637,96470
638,96498
639,96481
640,96481
641,96475
642,96494
643,96478
644,96482
645,96456
646,96450
647,96426
648,96441
649,96456
650,96488
651,96474
652,96478
653,96464
654,96496
655,96499
656,96496
657,96458
658,96453
659,96433
660,96447
661,96446
662,96474
663,96464
664,96471
665,96461
666,96485
667,96501
668,96517
669,96472
670,96455
671,96436
672,96454
673,96452
674,96464
675,96450
676,96461
677,96454
678,96482
679,96490
680,96519
681,96493
682,96469
683,96438
684,96457
685,96459
686,96470
687,96440
688,96447
689,96444
690,96475
691,96487
692,96508
693,96495
694,96490
695,96452
696,96459
697,96462
698,96477
699,96446
700,96437
701,96430
702,96465
703,96480
704,96505
705,96484
706,96492
707,96473
708,96473
709,96464
710,96480
711,96453
712,96443
713,96420
714,96451
715,96470
716,96498
717,96481
718,96481
719,96475
720,96494
721,96478
722,96482
723,96456
724,96450
725,96426
726,96441
727,96456
728,96488
729,96474
730,96478
731,96464
732,96496
733,96499
734,96496
735,96458
736,96453
737,96433
738,96447
739,96446
740,96474
741,96464
742,96471
743,96461
744,96485
745,96501
746,96517
747,96472
748,96455
749,96436
750,96454
751,96452
752,96464
753,96450
754,96461
755,96454
756,96482
757,96490
758,96519
759,96493
760,96469
761,96438
762,96457
763,96459
764,96470
765,96440
766,96447
767,96444
768,96475
769,96487
770,96508
771,96495
772,96490
773,96452
774,96459
775,96462
776,96477
777,96446
778,96437
779,96430
780,96465
781,96480
782,96505
783,96484
784,96492
785,96473
786,96473
787,96464
788,96480
789,96453
790,96443
791,96420
792,96451
793,96470
794,96498
795,96481
796,96481
797,96475
798,96494
799,96478
800,96482
801,96456
802,96450
803,96426
804,96441
805,96456
806,96488
807,96474
808,96478
809,96464
810,96496
811,96499
812,96496
813,96458
814,96453
815,96433
816,96447
817,96446
818,96474
819,96464
820,96471
821,96461
822,96485
823,96501
824,96517
825,96472
826,96455
827,96436
828,96454
829,96452
830,96464
831,96450
832,96461
833,96454
834,96482
835,96490
836,96519
837,96493
838,96469
839,96438
840,96457
841,96459
842,96470
843,96440
844,96447
845,96444
846,96475
847,96487
848,96508
849,96495
850,96490
851,96452
852,96459
853,96462
854,96477
855,96446
856,96437
857,96430
858,96465
859,96480
860,96505
861,96484
862,96492
863,96473
864,96473
865,96464
866,96480
867,96453
868,96443
869,96420
870,96451
871,96470
872,96498
873,96481
874,96481
875,96475
876,96494
877,96478
878,96482
879,96456
880,96450
881,96426
882,96441
883,96456
884,96488
885,96474
886,96478
887,96464
888,96496
889,96499
890,96496
891,96458
892,96453
893,96433
894,96447
895,96446
896,96474
897,96464
898,96471
899,96461
900,96485
901,96501
902,96517
903,96472
904,96455
905,96436
906,96454
907,96452
908,96464
909,96450
910,96461
911,96454
912,96482
913,96490
914,96519
915,96493
916,96469
917,96438
918,96457
919,96459
920,96470
921,96440
922,96447
923,96444
924,96475
925,96487
926,96508
927,96495
928,96490
929,96452
930,96459
931,96462
932,96477
933,96446
934,96437
935,96430
936,96465
937,96480
938,96505
939,96484
940,96492
941,96473
942,96473
943,96464
944,96480
945,96453
946,96443
947,96420
948,96451
949,96470
950,96498
951,96481
952,96481
953,96475
954,96494
955,96478
956,96482
957,96456
958,96450
959,96426
960,96441
961,96456
962,96488
963,96474
964,96478
965,96464
966,96496
967,96499
968,96496
969,96458
970,96453
971,96433
972,96447
973,96446
974,96474
975,96464
976,96471
977,96461
978,96485
979,96501
980,96517
981,96472
982,96455
983,96436
984,96454
985,96452
986,96464
987,96450
988,96461
989,96454
990,96482
991,96490
992,96519
993,96493
994,96469
995,96438
996,96457
997,96459
998,96470
999,96440
1000,96447
1001,96444
1002,96475
1003,96487
1004,96508
1005,96495
1006,96490
1007,96452
1008,96459
1009,96462
1010,96477
1011,96446
1012,96437
1013,96430
1014,96465
1015,96480
1016,96505
1017,96484
1018,96492
1019,96473
1020,96473
1021,96464
1022,96480
1023,96453
1024,96443
1025,96420
1026,96451
1027,96470
1028,96498
1029,96481
1030,96481
1031,96475
1032,96494
1033,96478
1034,96482
1035,96456
1036,96450
1037,96426
1038,96441
1039,96456
1040,96488
1041,96474
1042,96478
1043,96464
1044,96496
1045,96499
1046,96496
1047,96458
1048,96453
1049,96433
1050,96447
1051,96446
1052,96474
1053,96464
1054,96471
1055,96461
1056,96485
1057,96501
1058,96517
1059,96472
1060,96455
1061,96436
1062,96454
1063,96452
1064,96464
1065,96450
1066,96461
1067,96454
1068,96482
1069,96490
1070,96519
1071,96493
1072,96469
1073,96438
1074,96457
1075,96459
1076,96470
1077,96440
1078,96447
1079,96444
1080,96475
1081,96487
1082,96508
1083,96495
1084,96490
1085,96452
1086,96459
1087,96462
1088,96477
1089,96446
1090,96437
1091,96430
1092,96465
1093,96480
1094,96505
1095,96484
1096,96492
1097,96473
1098,96473
1099,96464
1100,96480
1101,96453
1102,96443
1103,96420
1104,96451
1105,96470
1106,96498
1107,96481
1108,96481
1109,96475
1110,96494
1111,96478
1112,96482
1113,96456
1114,96450
1115,96426
1116,96441
1117,96456
1118,96488
1119,96474
1120,96478
1121,96464
1122,96496
1123,96499
1124,96496
1125,96458
1126,96453
1127,96433
1128,96447
1129,96446
1130,96474
1131,96464
1132,96471
1133,96461
1134,96485
1135,96501
1136,96517
1137,96472
1138,96455
1139,96436
1140,96454
1141,96452
1142,96464
1143,96450
1144,96461
1145,96454
1146,96482
1147,96490
1148,96519
1149,96493
1150,96469
1151,96438
1152,96457
1153,96459
1154,96470
1155,96440
1156,96447
1157,96444
1158,96475
1159,96487
1160,96508
1161,96495
1162,96490
1163,96452
1164,96459
1165,96462
1166,96477
1167,96446
1168,96437
1169,96430
1170,96465
1171,96480
1172,96505
1173,96484
1174,96492
1175,96473
1176,96473
1177,96464
1178,96480
1179,96453
1180,96443
1181,96420
1182,96451
1183,96470
1184,96498
1185,96481
1186,96481
1187,96475
1188,96494
1189,96478
1190,96482
1191,96456
1192,96450
1193,96426
1194,96441
1195,96456
1196,96488
1197,96474
1198,96478
1199,96464
1200,96496
1201,96499
1202,96496
1203,96458
1204,96453
1205,96433
1206,96447
1207,96446
1208,96474
1209,96464
1210,96471
1211,96461
1212,96485
1213,96501
1214,96517
1215,96472
1216,96455
1217,96436
1218,96454
1219,96452
1220,96464
1221,96450
1222,96461
1223,96454
1224,96482
1225,96490
1226,96519
1227,96493
1228,96469
1229,96438
1230,96457
1231,96459
1232,96470
1233,96440
1234,96447
1235,96444
1236,96475
1237,96487
1238,96508
1239,96495
1240,96490
1241,96452
1242,96459
1243,96462
1244,96477
1245,96446
1246,96437
1247,96430
1248,96465
1249,96480
1250,96505
1251,96484
1252,96492
1253,96473
1254,96473
1255,96464
1256,96480
1257,96453
1258,96443
1259,96420
1260,96451
1261,96470
1262,96498
1263,96481
1264,96481
1265,96475
1266,96494
1267,96478
1268,96482
1269,96456
1270,96450
1271,96426
1272,96441
1273,96456
1274,96488
1275,96474
1276,96478
1277,96464
1278,96496
1279,96499
1280,96496
1281,96458
1282,96453
1283,96433
1284,96447
1285,96446
1286,96474
1287,96464
1288,96471
1289,96461
1290,96485
1291,96501
1292,96517
1293,96472
1294,96455
1295,96436
1296,96454
1297,96452
1298,96464
1299,96450
1300,96461
1301,96454
1302,96482
1303,96490
1304,96519
1305,96493
1306,96469
1307,96438
1308,96457
1309,96459
1310,96470
1311,96440
1312,96447
1313,96444
1314,96475
1315,96487
1316,96508
1317,96495
1318,96490
1319,96452
1320,96459
1321,96462
1322,96477
1323,96446
1324,96437
1325,96430
1326,96465
1327,96480
1328,96505
1329,96484
1330,96492
1331,96473
1332,96473
1333,96464
1334,96480
1335,96453
1336,96443
1337,96420
1338,96451
1339,96470
1340,96498
1341,96481
1342,96481
1343,96475
1344,96494
1345,96478
1346,96482
1347,96456
1348,96450
1349,96426
1350,96441
1351,96456
1352,96488
1353,96474
1354,96478
1355,96464
1356,96496
1357,96499
1358,96496
1359,96458
1360,96453
1361,96433
1362,96447
1363,96446
1364,96474
1365,96464
1366,96471
1367,96461
1368,96485
1369,96501
1370,96517
1371,96472
1372,96455
1373,96436
1374,96454
1375,96452
1376,96464
1377,96450
1378,96461
1379,96454
1380,96482
1381,96490
1382,96519
1383,96493
1384,96469
1385,96438
1386,96457
1387,96459
1388,96470
1389,96440
1390,96447
1391,96444
1392,96475
1393,96487
1394,96508
1395,96495
1396,96490
1397,96452
1398,96459
1399,96462
1400,96477
1401,96446
1402,96437
1403,96430
1404,96465
1405,96480
1406,96505
1407,96484
1408,96492
1409,96473
1410,96473
1411,96464
1412,96480
1413,96453
1414,96443
1415,96420
1416,96451
1417,96470
1418,96498
1419,96481
1420,96481
1421,96475
1422,96494
1423,96478
1424,96482
1425,96456
1426,96450
1427,96426
1428,96441
1429,96456
1430,96488
1431,96474
1432,96478
1433,96464
1434,96496
1435,96499
1436,96496
1437,96458
1438,96453
1439,96433
1440,96447
1441,96446
1442,96474
1443,96464
1444,96471
1445,96461
1446,96485
1447,96501
1448,96517
1449,96472
1450,96455
1451,96436
1452,96454
1453,96452
1454,96464
1455,96450
1456,96461
1457,96454
1458,96482
1459,96490
1460,96519
1461,96493
1462,96469
1463,96438
1464,96457
1465,96459
1466,96470
1467,96440
1468,96447
1469,96444
1470,96475
1471,96487
1472,96508
1473,96495
1474,96490
1475,96452
1476,96459
1477,96462
1478,96477
1479,96446
1480,96437
1481,96430
1482,96465
1483,96480
1484,96505
1485,96484
1486,96492
1487,96473
1488,96473
1489,96464
1490,96480
1491,96453
1492,96443
1493,96420
1494,96451
1495,96470
1496,96498
1497,96481
1498,96481
1499,96475
1500,96494
1501,96478
1502,96482
1503,96456
1504,96450
1505,96426
1506,96441
1507,96456
1508,96488
1509,96474
1510,96478
1511,96464
1512,96496
1513,96499
1514,96496
1515,96458
1516,96453
1517,96433
1518,96447
1519,96446
1520,96474
1521,96464
1522,96471
1523,96461
1524,96485
1525,96501
1526,96517
1527,96472
1528,96455
1529,96436
1530,96454
1531,96452
1532,96464
1533,96450
1534,96461
1535,96454
1536,96482
1537,96490
1538,96519
1539,96493
1540,96469
1541,96438
1542,96457
1543,96459
1544,96470
1545,96440
1546,96447
1547,96444
1548,96475
1549,96487
1550,96508
1551,96495
1552,96490
1553,96452
1554,96459
1555,96462
1556,96477
1557,96446
1558,96437
1559,96430
1560,96465
1561,96480
1562,96505
1563,96484
1564,96492
1565,96473
1566,96473
1567,96464
1568,96480
1569,96453
1570,96443
1571,96420
1572,96451
1573,96470
1574,96498
1575,96481
1576,96481
1577,96475
1578,96494
1579,96478
1580,96482
1581,96456
1582,96450
1583,96426
1584,96441
1585,96456
1586,96488
1587,96474
1588,96478
1589,96464
1590,96496
1591,96499
1592,96496
1593,96458
1594,96453
1595,96433
1596,96447
1597,96446
1598,96474
1599,96464
1600,96471
1601,96461
1602,96485
1603,96501
1604,96517
1605,96472
1606,96455
1607,96436
1608,96454
1609,96452
1610,96464
1611,96450
1612,96461
1613,96454
1614,96482
1615,96490
1616,96519
1617,96493
1618,96469
1619,96438
1620,96457
1621,96459
1622,96470
1623,96440
1624,96447
1625,96444
1626,96475
1627,96487
1628,96508
1629,96495
1630,96490
1631,96452
1632,96459
1633,96462
1634,96477
1635,96446
1636,96437
1637,96430
1638,96465
1639,96480
1640,96505
1641,96484
1642,96492
1643,96473
1644,96473
1645,96464
1646,96480
1647,96453
1648,96443
1649,96420
1650,96451
1651,96470
1652,96498
1653,96481
1654,96481
1655,96475
1656,96494
1657,96478
1658,96482
1659,96456
1660,96450
1661,96426
1662,96441
1663,96456
1664,96488
1665,96474
1666,96478
1667,96464
1668,96496
1669,96499
1670,96496
1671,96458
1672,96453
1673,96433
1674,96447
1675,96446
1676,96474
1677,96464
1678,96471
1679,96461
1680,96485
1681,96501
1682,96517
1683,96472
1684,96455
1685,96436
1686,96454
1687,96452
1688,96464
1689,96450
1690,96461
1691,96454
1692,96482
1693,96490
1694,96519
1695,96493
1696,96469
1697,96438
1698,96457
1699,96459
1700,96470
1701,96440
1702,96447
1703,96444
1704,96475
1705,96487
1706,96508
1707,96495
1708,96490
1709,96452
1710,96459
1711,96462
1712,96477
1713,96446
1714,96437
1715,96430
1716,96465
1717,96480
1718,96505
1719,96484
1720,96492
1721,96473
1722,96473
1723,96464
1724,96480
1725,96453
1726,96443
1727,96420
1728,96451
1729,96470
1730,96498
1731,96481
1732,96481
1733,96475
1734,96494
1735,96478
1736,96482
1737,96456
1738,96450
1739,96426
1740,96441
1741,96456
1742,96488
1743,96474
1744,96478
1745,96464
1746,96496
1747,96499
1748,96496
1749,96458
1750,96453
1751,96433
1752,96447
1753,96446
1754,96474
1755,96464
1756,96471
1757,96461
1758,96485
1759,96501
1760,96517
1761,96472
1762,96455
1763,96436
1764,96454
1765,96452
1766,96464
1767,96450
1768,96461
1769,96454
1770,96482
1771,96490
1772,96519
1773,96493
1774,96469
1775,96438
1776,96457
1777,96459
1778,96470
1779,96440
1780,96447
1781,96444
1782,96475
1783,96487
1784,96508
1785,96495
1786,96490
1787,96452
1788,96459
1789,96462
1790,96477
1791,96446
1792,96437
1793,96430
1794,96465
1795,96480
1796,96505
1797,96484
1798,96492
1799,96473
1800,96473
1801,96464
1802,96480
1803,96453
1804,96443
1805,96420
1806,96451
1807,96470
1808,96498
1809,96481
1810,96481
1811,96475
1812,96494
1813,96478
1814,96482
1815,96456
1816,96450
1817,96426
1818,96441
1819,96456
1820,96488
1821,96474
1822,96478
1823,96464
1824,96496
1825,96499
1826,96496
1827,96458
1828,96453
1829,96433
1830,96447
1831,96446
1832,96474
1833,96464
1834,96471
1835,96461
1836,96485
1837,96501
1838,96517
1839,96472
1840,96455
1841,96436
1842,96454
1843,96452
1844,96464
1845,96450
1846,96461
1847,96454
1848,96482
1849,96490
1850,96519
1851,96493
1852,96469
1853,96438
1854,96457
1855,96459
1856,96470
1857,96440
1858,96447
1859,96444
1860,96475
1861,96487
1862,96508
1863,96495
1864,96490
1865,96452
1866,96459
1867,96462
1868,96477
1869,96446
1870,96437
1871,96430
1872,96465
1873,96480
1874,96505
1875,96484
1876,96492
1877,96473
1878,96473
1879,96464
1880,96480
1881,96453
1882,96443
1883,96420
1884,96451
1885,96470
1886,96498
1887,96481
1888,96481
1889,96475
1890,96494
1891,96478
1892,96482
1893,96456
1894,96450
1895,96426
1896,96441
1897,96456
1898,96488
1899,96474
1900,96478
1901,96464
1902,96496
1903,96499
1904,96496
1905,96458
1906,96453
1907,96433
1908,96447
1909,96446
1910,96474
1911,96464
1912,96471
1913,96461
1914,96485
1915,96501
1916,96517
1917,96472
1918,96455
1919,96436
1920,96454
1921,96452
1922,96464
1923,96450
1924,96461
1925,96454
1926,96482
1927,96490
1928,96519
1929,96493
1930,96469
1931,96438
1932,96457
1933,96459
1934,96470
1935,96440
1936,96447
1937,96444
1938,96475
1939,96487
1940,96508
1941,96495
1942,96490
1943,96452
1944,96459
1945,96462
1946,96477
1947,96446
1948,96437
1949,96430
1950,96465
1951,96480
1952,96505
1953,96484
1954,96492
1955,96473
1956,96473
1957,96464
1958,96480
1959,96453
1960,96443
1961,96420
1962,96451
1963,96470
1964,96498
1965,96481
1966,96481
1967,96475
1968,96494
1969,96478
1970,96482
1971,96456
1972,96450
1973,96426
1974,96441
1975,96456
1976,96488
1977,96474
1978,96478
1979,96464
1980,96496
1981,96499
1982,96496
1983,96458
1984,96453
1985,96433
1986,96447
1987,96446
1988,96474
1989,96464
1990,96471
1991,96461
1992,96485
1993,96501
1994,96517
1995,96472
1996,96455
1997,96436
1998,96454
1999,96452
2000,96464
2001,96450
2002,96461
2003,96454
2004,96482
2005,96490
2006,96519
2007,96493
2008,96469
2009,96438
2010,96457
2011,96459
2012,96470
2013,96440
2014,96447
2015,96444
2016,96475
2017,96487
2018,96508
2019,96495
2020,96490
2021,96452
2022,96459
2023,96462
2024,96477
2025,96446
2026,96437
2027,96430
2028,96465
2029,96480
2030,96505
2031,96484
2032,96492
2033,96473
2034,96473
2035,96464
2036,96480
2037,96453
2038,96443
2039,96420
2040,96451
2041,96470
2042,96498
2043,96481
2044,96481
2045,96475
2046,96494
2047,96478
2048,96482
2049,96456
2050,96450
2051,96426
2052,96441
2053,96456
2054,96488
2055,96474
2056,96478
2057,96464
2058,96496
2059,96499
2060,96496
2061,96458
2062,96453
2063,96433
2064,96447
2065,96446
2066,96474
2067,96464
2068,96471
2069,96461
2070,96485
2071,96501
2072,96517
2073,96472
2074,96455
2075,96436
2076,96454
2077,96452
2078,96464
2079,96450
2080,96461
2081,96454
2082,96482
2083,96490
2084,96519
2085,96493
2086,96469
2087,96438
2088,96457
2089,96459
2090,96470
2091,96440
2092,96447
2093,96444
2094,96475
2095,96487
2096,96508
2097,96495
2098,96490
2099,96452
2100,96459
2101,96462
2102,96477
2103,96446
2104,96437
2105,96430
2106,96465
2107,96480
2108,96505
2109,96484
2110,96492
2111,96473
2112,96473
2113,96464
2114,96480
2115,96453
2116,96443
2117,96420
2118,96451
2119,96470
2120,96498
2121,96481
2122,96481
2123,96475
2124,96494
2125,96478
2126,96482
2127,96456
2128,96450
2129,96426
2130,96441
2131,96456
2132,96488
2133,96474
2134,96478
2135,96464
2136,96496
2137,96499
2138,96496
2139,96458
2140,96453
2141,96433
2142,96447
2143,96446
2144,96474
2145,96464
2146,96471
2147,96461
2148,96485
2149,96501
2150,96517
2151,96472
2152,96455
2153,96436
2154,96454
2155,96452
2156,96464
2157,96450
2158,96461
2159,96454
2160,96482
2161,96490
2162,96519
2163,96493
2164,96469
2165,96438
2166,96457
2167,96459
2168,96470
2169,96440
2170,96447
2171,96444
2172,96475
2173,96487
2174,96508
2175,96495
2176,96490
2177,96452
2178,96459
2179,96462
2180,96477
2181,96446
2182,96437
2183,96430
2184,96465
2185,96480
2186,96505
2187,96484
2188,96492
2189,96473
2190,96473
2191,96464
2192,96480
2193,96453
2194,96443
2195,96420
2196,96451
2197,96470
2198,96498
2199,96481
2200,96481
2201,96475
2202,96494
2203,96478
2204,96482
2205,96456
2206,96450
2207,96426
2208,96441
2209,96456
2210,96488
2211,96474
2212,96478
2213,96464
2214,96496
2215,96499
2216,96496
2217,96458
2218,96453
2219,96433
2220,96447
2221,96446
2222,96474
2223,96464
2224,96471
2225,96461
2226,96485
2227,96501
2228,96517
2229,96472
2230,96455
2231,96436
2232,96454
2233,96452
2234,96464
2235,96450
2236,96461
2237,96454
2238,96482
2239,96490
2240,96519
2241,96493
2242,96469
2243,96438
2244,96457
2245,96459
2246,96470
2247,96440
2248,96447
2249,96444
2250,96475
2251,96487
2252,96508
2253,96495
2254,96490
2255,96452
2256,96459
2257,96462
2258,96477
2259,96446
2260,96437
2261,96430
2262,96465
2263,96480
2264,96505
2265,96484
2266,96492
2267,96473
2268,96473
2269,96464
2270,96480
2271,96453
2272,96443
2273,96420
2274,96451
2275,96470
2276,96498
2277,96481
2278,96481
2279,96475
2280,96494
2281,96478
2282,96482
2283,96456
2284,96450
2285,96426
2286,96441
2287,96456
2288,96488
2289,96474
2290,96478
2291,96464
2292,96496
2293,96499
2294,96496
2295,96458
2296,96453
2297,96433
2298,96447
2299,96446
2300,96474
2301,96464
2302,96471
2303,96461
2304,96485
2305,96501
2306,96517
2307,96472
2308,96455
2309,96436
2310,96454
2311,96452
2312,96464
2313,96450
2314,96461
2315,96454
2316,96482
2317,96490
2318,96519
2319,96493
2320,96469
2321,96438
2322,96457
2323,96459
2324,96470
2325,96440
2326,96447
2327,96444
2328,96475
2329,96487
2330,96508
2331,96495
2332,96490
2333,96452
2334,96459
2335,96462
2336,96477
2337,96446
2338,96437
2339,96430
2340,96465
2341,96480
2342,96505
2343,96484
2344,96492
2345,96473
2346,96473
2347,96464
2348,96480
2349,96453
2350,96443
2351,96420
2352,96451
2353,96470
2354,96498
2355,96481
2356,96481
2357,96475
2358,96494
2359,96478
2360,96482
2361,96456
2362,96450
2363,96426
2364,96441
2365,96456
2366,96488
2367,96474
2368,96478
2369,96464
2370,96496
2371,96499
2372,96496
2373,96458
2374,96453
2375,96433
2376,96447
2377,96446
2378,96474
2379,96464
2380,96471
2381,96461
2382,96485
2383,96501
2384,96517
2385,96472
2386,96455
2387,96436
2388,96454
2389,96452
2390,96464
2391,96450
2392,96461
2393,96454
2394,96482
2395,96490
2396,96519
2397,96493
2398,96469
2399,96438
2400,96457
2401,96459
2402,96470
2403,96440
2404,96447
2405,96444
2406,96475
2407,96487
2408,96508
2409,96495
2410,96490
2411,96452
2412,96459
2413,96462
2414,96477
2415,96446
2416,96437
2417,96430
2418,96465
2419,96480
2420,96505
2421,96484
2422,96492
2423,96473
2424,96473
2425,96464
2426,96480
2427,96453
2428,96443
2429,96420
2430,96451
2431,96470
2432,96498
2433,96481
2434,96481
2435,96475
2436,96494
2437,96478
2438,96482
2439,96456
2440,96450
2441,96426
2442,96441
2443,96456
2444,96488
2445,96474
2446,96478
2447,96464
2448,96496
2449,96499
2450,96496
2451,96458
2452,96453
2453,96433
2454,96447
2455,96446
2456,96474
2457,96464
2458,96471
2459,96461
2460,96485
2461,96501
2462,96517
2463,96472
2464,96455
2465,96436
2466,96454
2467,96452
2468,96464
2469,96450
2470,96461
2471,96454
2472,96482
2473,96490
2474,96519
2475,96493
2476,96469
2477,96438
2478,96457
2479,96459
2480,96470
2481,96440
2482,96447
2483,96444
2484,96475
2485,96487
2486,96508
2487,96495
2488,96490
2489,96452
2490,96459
2491,96462
2492,96477
2493,96446
2494,96437
2495,96430
2496,96465
2497,96480
2498,96505
2499,96484
